name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;870;0;870;3053;929;3053;974;0
header;97;143;97;180;1728;180;1728;143
A;907;208;907;235;929;235;929;208
B;902;890;902;916;923;916;923;890
C;904;1663;904;1691;925;1691;925;1663
D;902;2333;902;2358;921;2358;921;2333
