name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;971;0;948;3055;1014;3055;1037;0
header;203;144;203;176;1827;176;1827;144
A;996;206;996;235;1022;235;1022;206
B;993;878;993;905;1013;905;1013;878
C;989;1545;989;1572;1008;1572;1008;1545
D;989;2223;989;2249;1010;2249;1010;2223
