name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;785;0;808;3071;861;3071;838;0
header;610;178;610;208;1627;208;1627;178
A;802;242;802;270;824;270;824;242
B;811;872;811;899;831;899;831;872
C;810;1548;810;1577;831;1577;831;1548
D;819;2254;819;2280;839;2280;839;2254
A;834;2551;834;2553;836;2553;836;2551
