name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;897;0;1011;3055;1063;3055;1063;0
header;227;137;227;168;1861;168;1861;137
A;1035;203;1035;231;1057;231;1057;203
B;1032;874;1032;901;1051;901;1051;874
C;1025;1550;1025;1579;1047;1579;1047;1550
D;1029;2229;1029;2257;1050;2257;1050;2229
A;1055;2880;1055;2886;1059;2886;1059;2880
