name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;979;0;1002;3055;1050;3055;1050;0
header;206;179;206;215;1845;215;1845;179
A;1020;248;1020;275;1041;275;1041;248
B;1020;921;1020;947;1038;947;1038;921
A;992;1461;992;1471;999;1471;999;1461
C;1012;1594;1012;1621;1032;1621;1032;1594
D;1014;2262;1014;2288;1035;2288;1035;2262
