name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1006;0;1006;3057;1073;3057;1073;0
header;234;144;234;183;1871;183;1871;144
A;1037;210;1037;238;1059;238;1059;210
B;1040;889;1040;915;1060;915;1060;889
C;1039;1570;1039;1598;1059;1598;1059;1570
D;1039;2243;1039;2269;1061;2269;1061;2243
