name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;798;0;936;3071;1122;3071;984;0
header;65;175;65;218;1681;218;1681;175
A;863;242;863;268;883;268;883;242
B;878;909;878;936;898;936;898;909
C;886;1575;886;1604;907;1604;907;1575
A;1035;2248;1035;2263;1043;2263;1043;2248
D;899;2250;899;2276;921;2276;921;2250
A;1042;2303;1042;2310;1046;2310;1046;2303
