name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;876;0;876;3051;929;3051;929;0
header;81;165;81;194;1054;194;1054;165
A;890;231;890;257;911;257;911;231
C;893;1595;893;1623;913;1623;913;1595
D;893;2222;893;2248;914;2248;914;2222
