name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;492;0;538;3051;1031;3051;985;0
header;88;143;88;186;1863;186;1863;143
A;524;569;524;569;524;569;524;569
B;582;1737;582;1754;595;1754;595;1737
B;618;1784;618;1800;627;1800;627;1784
D;809;1873;809;1891;825;1891;825;1873
