name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;954;0;954;3055;1007;3055;1007;0
header;169;50;169;83;1793;83;1793;50
A;969;114;969;141;992;141;992;114
B;972;784;972;810;990;810;990;784
C;969;1449;969;1476;989;1476;989;1449
D;971;2119;971;2145;992;2145;992;2119
