name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;978;0;1024;3051;1081;3051;1035;0
header;206;152;206;183;1825;183;1825;152
A;1006;214;1006;242;1029;242;1029;214
B;1014;892;1014;919;1034;919;1034;892
C;1020;1555;1020;1586;1042;1586;1042;1555
D;1031;2223;1031;2249;1052;2249;1052;2223
