name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;734;0;941;3065;1050;3065;1073;0
header;227;160;227;192;1852;192;1852;160
A;1029;225;1029;253;1052;253;1052;225
B;1029;903;1029;929;1047;929;1047;903
B;998;1005;998;1022;1008;1022;1008;1005
C;1023;1567;1023;1599;1046;1599;1046;1567
D;1024;2232;1024;2259;1044;2259;1044;2232
A;999;2332;999;2345;1007;2345;1007;2332
