name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1015;0;1015;3053;1076;3053;1053;0
header;234;174;234;207;1862;207;1862;174
A;1029;239;1029;265;1052;265;1052;239
B;1034;907;1034;935;1053;935;1053;907
C;1031;1576;1031;1604;1051;1604;1051;1576
D;1033;2239;1033;2266;1055;2266;1055;2239
