name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;825;0;825;3053;891;3053;891;0
header;12;157;12;189;1677;189;1677;157
A;851;224;851;252;873;252;873;224
B;852;889;852;919;873;919;873;889
C;851;1575;851;1603;872;1603;872;1575
D;855;2259;855;2288;878;2288;878;2259
