name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;838;0;838;3055;875;3055;898;0
header;57;129;57;167;1677;167;1677;129
A;857;196;857;222;879;222;879;196
A;841;718;841;718;841;718;841;718
B;854;870;854;899;874;899;874;870
C;853;1540;853;1568;873;1568;873;1540
A;855;2089;855;2092;858;2092;858;2089
D;854;2203;854;2231;876;2231;876;2203
