name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;807;0;807;3051;860;3051;860;0
header;34;147;34;183;1646;183;1646;147
A;827;228;827;255;845;255;845;228
B;825;859;825;888;847;888;847;859
C;823;1528;823;1558;843;1558;843;1528
D;822;2203;822;2231;844;2231;844;2203
