name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;903;0;880;3055;940;3055;940;0
header;109;105;109;138;1737;138;1737;105
A;917;163;917;190;938;190;938;163
B;913;834;913;861;933;861;933;834
C;905;1555;905;1582;924;1582;924;1555
D;903;2222;903;2250;925;2250;925;2222
